Storage: persist_data_with_dict
Data	Execution time
4340	0,033967
4350	0,038164
4360	0,033667
4370	0,033848
4380	0,034059
4390	0,033997
4400	0,034195
4410	0,033849
4420	0,034336
4430	0,034538
4440	0,033834
4450	0,033992
4460	0,034465
4470	0,034693
4480	0,034589
4490	0,034372
4500	0,033989
4510	0,034263
4520	0,034306
4530	0,034549
4540	0,034484
4550	0,034520
4560	0,034700
4570	0,034692
4580	0,034317
4590	0,034813
4600	0,034993
4610	0,034909
4620	0,041342
4630	0,035351
4640	0,034707
4650	0,035460
4660	0,035180
4670	0,035184
4680	0,035120
4690	0,035199
4700	0,035420
4710	0,037213
4720	0,035120
4730	0,035580
4740	0,041054
4750	0,035159
4760	0,035017
4770	0,035967
4780	0,035920
4790	0,035484
4800	0,035217
4810	0,035180
4820	0,036042
4830	0,035773
4840	0,036344
4850	0,035686
4860	0,036177
4870	0,036048
4880	0,035755
4890	0,038421
4900	0,036552
4910	0,036102
4920	0,035840
4930	0,035799
4940	0,047414
4950	0,036342
4960	0,035895
4970	0,036674
4980	0,036460
4990	0,036055
5000	0,037254

Storage: persist_data_without_dict
Data	Execution time
1	0,011030
10	0,011140
20	0,011459
30	0,011654
40	0,011912
50	0,012416
60	0,012228
70	0,012521
80	0,012803
90	0,017673
100	0,017979
110	0,019338
120	0,018392
130	0,021664
140	0,018962
150	0,019095
160	0,019483
170	0,019676
180	0,019988
190	0,020456
200	0,020681
210	0,020451
220	0,020624
230	0,020746
240	0,030189
250	0,020393
260	0,020413
270	0,020481
280	0,021422
290	0,020629
300	0,020901
310	0,020911
320	0,020825
330	0,021210
340	0,021189
350	0,020745
360	0,021122
370	0,021032
380	0,021169
390	0,021370
400	0,021237
410	0,024304
420	0,031794
430	0,023591
440	0,021946
450	0,021592
460	0,021936
470	0,021539
480	0,022416
490	0,022740
500	0,022207
510	0,022115
520	0,022200
530	0,022170
540	0,022366
550	0,022383
560	0,029818
570	0,022674
580	0,022062
590	0,022926
600	0,021935
610	0,021974
620	0,022186
630	0,022521
640	0,022627
650	0,022750
660	0,022080
670	0,022395
680	0,022469
690	0,022455
700	0,022419
710	0,022842
720	0,022691
730	0,022611
740	0,022549
750	0,022758
760	0,022923
770	0,023395
780	0,022956
790	0,023089
800	0,023193
810	0,023472
820	0,023229
830	0,023184
840	0,023206
850	0,023308
860	0,023498
870	0,023284
880	0,023225
890	0,024129
900	0,028392
910	0,024139
920	0,023789
930	0,023703
940	0,023770
950	0,023738
960	0,023890
970	0,023759
980	0,023567
990	0,023728
1000	0,027148
1010	0,024404
1020	0,024255
1030	0,023955
1040	0,023995
1050	0,024090
1060	0,032267
1070	0,023977
1080	0,024239
1090	0,024283
1100	0,024472
1110	0,036291
1120	0,024498
1130	0,024404
1140	0,024525
1150	0,024783
1160	0,024755
1170	0,024532
1180	0,024830
1190	0,029113
1200	0,025232
1210	0,025185
1220	0,024944
1230	0,024823
1240	0,025289
1250	0,025485
1260	0,025357
1270	0,025425
1280	0,025278
1290	0,025435
1300	0,025323
1310	0,025631
1320	0,030056
1330	0,025445
1340	0,025788
1350	0,025988
1360	0,026808
1370	0,025944
1380	0,025504
1390	0,025909
1400	0,026572
1410	0,025892
1420	0,025781
1430	0,025734
1440	0,026240
1450	0,026166
1460	0,026249
1470	0,026690
1480	0,026494
1490	0,026494
1500	0,026124
1510	0,026504
1520	0,026477
1530	0,026393
1540	0,028855
1550	0,026617
1560	0,026977
1570	0,026871
1580	0,026814
1590	0,026596
1600	0,026937
1610	0,027039
1620	0,027857
1630	0,027180
1640	0,027052
1650	0,027265
1660	0,026954
1670	0,027436
1680	0,034074
1690	0,027557
1700	0,027541
1710	0,027855
1720	0,027790
1730	0,027531
1740	0,027671
1750	0,027680
1760	0,027736
1770	0,027223
1780	0,027966
1790	0,028483
1800	0,027881
1810	0,027920
1820	0,028045
1830	0,028099
1840	0,028226
1850	0,027965
1860	0,028195
1870	0,028946
1880	0,028060
1890	0,032683
1900	0,028056
1910	0,027976
1920	0,028923
1930	0,028648
1940	0,029260
1950	0,028800
1960	0,028834
1970	0,029012
1980	0,029248
1990	0,029265
2000	0,038147
2010	0,029442
2020	0,028666
2030	0,029134
2040	0,029331
2050	0,028509
2060	0,029678
2070	0,029484
2080	0,029209
2090	0,029406
2100	0,029201
2110	0,029118
2120	0,029465
2130	0,029737
2140	0,029756
2150	0,029777
2160	0,029128
2170	0,030412
2180	0,029881
2190	0,036116
2200	0,029677
2210	0,029290
2220	0,029782
2230	0,030547
2240	0,031232
2250	0,030231
2260	0,030308
2270	0,029899
2280	0,030623
2290	0,029910
2300	0,030589
2310	0,030753
2320	0,030305
2330	0,031133
2340	0,030340
2350	0,030340
2360	0,031479
2370	0,031076
2380	0,030734
2390	0,029991
2400	0,031005
2410	0,036782
2420	0,031549
2430	0,030944
2440	0,030875
2450	0,031224
2460	0,031982
2470	0,030916
2480	0,030942
2490	0,031594
2500	0,031357
2510	0,032790
2520	0,030630
2530	0,030932
2540	0,031521
2550	0,031547
2560	0,031991
2570	0,031679
2580	0,031647
2590	0,036941
2600	0,031530
2610	0,031851
2620	0,031696
2630	0,031791
2640	0,031959
2650	0,039621
2660	0,032083
2670	0,032105
2680	0,032131
2690	0,044183
2700	0,031918
2710	0,033081
2720	0,032301
2730	0,032712
2740	0,031979
2750	0,032713
2760	0,032618
2770	0,036517
2780	0,032991
2790	0,032890
2800	0,033361
2810	0,032946
2820	0,038605
2830	0,032569
2840	0,033005
2850	0,033136
2860	0,032922
2870	0,033131
2880	0,033057
2890	0,033242
2900	0,033284
2910	0,040798
2920	0,033200
2930	0,033395
2940	0,033578
2950	0,033416
2960	0,064305
2970	0,063965
2980	0,065359
2990	0,064529
3000	0,064691
3010	0,065219
3020	0,065476
3030	0,065754
3040	0,064714
3050	0,067172
3060	0,065768
3070	0,065549
3080	0,066278
3090	0,065903
3100	0,065424
3110	0,066168
3120	0,068098
3130	0,034276
3140	0,034230
3150	0,033871
3160	0,034595
3170	0,034899
3180	0,034933
3190	0,034628
3200	0,034418
3210	0,034858
3220	0,035015
3230	0,034588
3240	0,035208
3250	0,035339
3260	0,035606
3270	0,035353
3280	0,041308
3290	0,034504
3300	0,035865
3310	0,041759
3320	0,035220
3330	0,034913
3340	0,036119
3350	0,035939
3360	0,035115
3370	0,035574
3380	0,035377
3390	0,035773
3400	0,040442
3410	0,036529
3420	0,038393
3430	0,035146
3440	0,036065
3450	0,036237
3460	0,031473
3470	0,036782
3480	0,035956
3490	0,036325
3500	0,036049
3510	0,049035
3520	0,036743
3530	0,036049
3540	0,036952
3550	0,036803
3560	0,036737
3570	0,037143
3580	0,036545
3590	0,037405
3600	0,036706
3610	0,037110
3620	0,036924
3630	0,036850
3640	0,036483
3650	0,036871
3660	0,037012
3670	0,037445
3680	0,036705
3690	0,037648
3700	0,037132
3710	0,043883
3720	0,037292
3730	0,036910
3740	0,037885
3750	0,038321
3760	0,037546
3770	0,037109
3780	0,037522
3790	0,037584
3800	0,037549
3810	0,038018
3820	0,037653
3830	0,037407
3840	0,037752
3850	0,038840
3860	0,037064
3870	0,038604
3880	0,037937
3890	0,037506
3900	0,037909
3910	0,038792
3920	0,038682
3930	0,039044
3940	0,038726
3950	0,038396
3960	0,038598
3970	0,038725
3980	0,038164
3990	0,039076
4000	0,038641
4010	0,037574
4020	0,038837
4030	0,037901
4040	0,038681
4050	0,039315
4060	0,038831
4070	0,039411
4080	0,039171
4090	0,039333
4100	0,039177
4110	0,039306
4120	0,039271
4130	0,039454
4140	0,038787
4150	0,038311
4160	0,039255
4170	0,039364
4180	0,039074
4190	0,039150
4200	0,039311
4210	0,040166
4220	0,040202
4230	0,048565
4240	0,041020
4250	0,039481
4260	0,039971
4270	0,040052
4280	0,039931
4290	0,040137
4300	0,040131
4310	0,040261
4320	0,040184
4330	0,040462
4340	0,043565
4350	0,040462
4360	0,040326
4370	0,040881
4380	0,040960
4390	0,040490
4400	0,040583
4410	0,040794
4420	0,040486
4430	0,041300
4440	0,040442
4450	0,040894
4460	0,040609
4470	0,040897
4480	0,041536
4490	0,041228
4500	0,046788
4510	0,040798
4520	0,041361
4530	0,041473
4540	0,041192
4550	0,041709
4560	0,041424
4570	0,041454
4580	0,040506
4590	0,041627
4600	0,042069
4610	0,041708
4620	0,042217
4630	0,041460
4640	0,049888
4650	0,042217
4660	0,041858
4670	0,042437
4680	0,042263
4690	0,042325
4700	0,042638
4710	0,041821
4720	0,042595
4730	0,050436
4740	0,042559
4750	0,042684
4760	0,042521
4770	0,041636
4780	0,042711
4790	0,043182
4800	0,043257
4810	0,042274
4820	0,043397
4830	0,047518
4840	0,043172
4850	0,043317
4860	0,042827
4870	0,042551
4880	0,042873
4890	0,051702
4900	0,042583
4910	0,043147
4920	0,043006
4930	0,055446
4940	0,043391
4950	0,043470
4960	0,043278
4970	0,043648
4980	0,043585
4990	0,043743
5000	0,043058

